,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_sbmclone,error_sbmclone,accuracy_pharming,error_pharming
331,1000,15,500,0.05,5,1,0.8933927827661755,,0.5318848025245466,,0.35210747511687873,,0.23665058040766163,,0.5721248605806748,,0.35210747511687873,,0.04739109424574692,,0.44978502395805686,
332,1000,15,500,0.05,5,2,0.8742105967196083,,0.5747447280723106,,0.1826632439012544,,0.39077657739215377,,0.6381879492103043,,0.555222505095816,,0.0418080093258499,,0.5223175512437633,
333,1000,15,500,0.05,5,3,0.8937414370593448,,0.5402274700849663,,0.6172572682617239,,0.3829212384231098,,0.7004154075702735,,0.6172572682617239,,0.05217545812375047,,0.5755931774738203,
334,1000,15,500,0.05,5,4,0.7777795794994888,,0.2585644308129973,,0.31084919767080055,,0.5571444014757523,,0.7631117393430236,,0.33921109481264167,,0.04819757300973463,,0.5329417433435569,
335,1000,15,500,0.05,10,0,0.9557591349293217,,0.6092776682408594,,0.560835769919922,,0.39132569884230617,,0.703241264129513,,0.560835769919922,,0.0510868666263552,,0.5796876407969679,
336,1000,15,500,0.05,10,1,0.9118164102857542,,0.3717111890147548,,0.5366694588873365,,0.4694857580501839,,0.6554976791870848,,0.5366694588873365,,0.046498805751883754,,0.71006398702213,
337,1000,15,500,0.05,10,2,0.9050374192653378,,0.4659216076091291,,0.5311682877545467,,0.3563072971089218,,0.5932946276990859,,0.6076542636336674,,0.04528073941447146,,0.48326988365846296,
338,1000,15,500,0.05,10,3,0.8773838684999046,,0.20860521831493528,,0.24268734155584631,,0.2587345909673157,,0.5331435697590737,,0.49693522587822636,,0.050711225118337984,,0.3701579360574196,
339,1000,15,500,0.05,10,4,0.8634744152200369,,0.333331045768161,,0.2810021830058473,,0.2182780962009842,,0.7127691993497262,,0.589084738487837,,0.04404696181254839,,0.4081040550752783,
340,1000,15,500,0.05,15,0,0.9556355886078979,,0.21892610618775596,,0.1617793372128139,,0.3450814051349255,,0.6006799891626419,,0.554911563853655,,0.04528574919874001,,0.5724810448591235,
341,1000,15,500,0.05,15,1,0.9376487560024667,,0.46179491431611186,,0.15954608465802184,,0.25276118851173285,,0.7156427386395534,,0.2861631522309542,,0.04912873150802351,,0.4129494626226427,
342,1000,15,500,0.05,15,2,0.9817348492065723,,0.33413264393450803,,0.16593616801080704,,0.381303746481441,,0.7572664112034619,,0.4827292640617279,,0.04853500465028933,,0.503824957215282,
343,1000,15,500,0.05,15,3,0.9263335606873152,,0.5546764122391427,,0.5584902516247292,,0.5370683450238999,,0.6488293162731215,,0.5584902516247292,,0.04703890548604503,,0.5633798182318384,
344,1000,15,500,0.05,15,4,0.9642482257600882,,0.2900132749138608,,0.4637900952183922,,0.21596314548960788,,0.6612383774135767,,0.4637900952183922,,0.046217775436870626,,0.4915754785988193,
345,1000,15,500,0.1,5,0,0.8137511874450711,,0.5696327464460202,,0.11642356093311029,,0.5987212569763428,,0.6434163559697383,,0.5523562039840986,,0.05185971433595169,,0.5683833867556879,
346,1000,15,500,0.1,5,1,0.8521560371581486,,0.6076006697260331,,0.5985955286559238,,0.18057214000572044,,0.6847089138473242,,0.6396493759172253,,0.057492504872740886,,0.46145108295159326,
347,1000,15,500,0.1,5,2,0.8486903750192583,,0.49455675434913027,,0.5604665397311752,,0.5249019739572818,,0.5703025594778771,,0.625506398966863,,0.05359150331743848,,0.5910552726370878,
348,1000,15,500,0.1,5,3,0.9378045905243758,,0.7302482644517079,,0.6394433634511246,,0.5867941720942889,,0.7970898167230847,,0.8128695814876676,,0.05776224787515704,,0.6030200150920223,
349,1000,15,500,0.1,5,4,0.7196074143219096,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m15_size500_cov0.1_p5_s4/solution_0/B.csv',0.035392630128461576,,0.5173291016579988,,,[Errno 2] No such file or directory: '../data/simulation/scope_post_kmeans_known_k/n1000_m15_size500_cov0.1_p5_s4/kmeans_cleaned_clones.csv',0.5227307818820287,,0.05052154509490154,,0.5493414766413299,
350,1000,15,500,0.1,10,0,0.9456096033693756,,0.6981512977876482,,0.6945051026805009,,0.6044575030555421,,0.7613671547598831,,0.6945051026805009,,0.059538802255678744,,0.6278706710801198,
351,1000,15,500,0.1,10,1,0.9394642855832858,,0.6630311555304641,,0.6581491534904278,,0.6110589614790575,,0.7977514885875796,,0.8048196530415171,,0.05776630520805921,,0.5843331512957766,
352,1000,15,500,0.1,10,2,0.8245367540328002,,0.5308937423976082,,0.5804279619392635,,0.5527267438501857,,0.6879547655027183,,0.7325855537431363,,0.05659161353926727,,0.47511102005749045,
353,1000,15,500,0.1,10,3,0.920282724788062,,0.7177557507455344,,0.6508085624494263,,0.3939006732828297,,0.7901367018938356,,0.6840407007669458,,0.062262096708812505,,0.393116301356866,
354,1000,15,500,0.1,10,4,0.918858796379636,,0.7356074053904397,,0.7089608608508947,,0.27306521169075315,,0.8036591962882601,,0.7089608608508947,,0.05144695359842976,,0.5090928428033429,
355,1000,15,500,0.1,15,0,0.965512818395046,,0.6373101468083655,,0.5731973820918445,,0.5664795542282286,,0.760995026477123,,0.6396083557217397,,0.05338295420227881,,0.6009440403495344,
356,1000,15,500,0.1,15,1,0.9800271578190183,,0.4743578284943886,,0.7565513661825927,,0.4163965960477225,,0.7057696187065182,,0.7565513661825927,,0.058282273331280166,,0.610180592676506,
357,1000,15,500,0.1,15,2,1.0,,0.7914788331303473,,0.15023724357441046,,0.4898260784935941,,0.85734115166797,,0.2662702554883352,,0.058251539187511865,,0.5189785606926155,
358,1000,15,500,0.1,15,3,0.9277564704702995,,0.8582681974731312,,0.6627875622011156,,0.5633955430029173,,0.8582681974731312,,0.6627875622011156,,0.05207716581967663,,0.6157578294982,
359,1000,15,500,0.1,15,4,0.9400275771997989,,0.8249610249514198,,0.38324134483004907,,0.2897836291074212,,0.8451278462516576,,0.38324134483004907,,0.05325516861392378,,0.5434409505584225,
360,1000,15,1000,0.02,5,0,0.9031085937497376,,0.12248321271785415,,0.2611711060698801,,0.22791779489810354,,0.284128066821811,,0.2611711060698801,,0.040333008736285494,,0.5202170355066041,
361,1000,15,1000,0.02,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m15_size1000_cov0.02_p5_s1/solution_0/B.csv',0.15379757587844822,,0.0849609044066109,,0.12267978919500955,,0.40968582604202775,,0.26452419837244917,,0.03820439458785665,,0.40187632400263024,
362,1000,15,1000,0.02,5,2,0.8394062443872622,,0.3838280356726446,,0.39527876105648757,,0.22682176139190785,,0.4424850078761198,,0.39527876105648757,,0.03820119013395484,,0.44880266587749773,
363,1000,15,1000,0.02,5,3,0.8654941927617986,,0.19785031148547863,,0.0918389011638729,,0.3051836609294578,,0.5516044341001395,,0.3316025909036695,,0.04603205620086199,,0.508018008583856,
364,1000,15,1000,0.02,5,4,0.767763050870058,,0.17501172078138544,,0.19185920839167056,,0.2065245594150721,,0.4001013756472654,,0.4007244927439607,,0.03789058826143965,,0.43091719892437275,
365,1000,15,1000,0.02,10,0,0.6247599918432887,,0.1278993129382909,,0.10997830326793583,,0.14592259081530756,,0.5168454525017294,,0.3027096408535362,,,6 is being repeated,0.3310596744883934,
366,1000,15,1000,0.02,10,1,0.7350651227967441,,0.11632011568492288,,0.15662700968411858,,0.3022355939322991,,0.4773858830480618,,0.4644946078124185,,,1 is being repeated,0.4001775804992686,
367,1000,15,1000,0.02,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m15_size1000_cov0.02_p10_s2/solution_0/B.csv',0.1290139043879586,,0.15165299998440646,,0.2054991577215682,,0.4321405523723667,,0.41352984275736654,,0.040841695505140135,,0.46277428992748443,
368,1000,15,1000,0.02,10,3,0.91237459495953,,0.10030547257914076,,0.17825059099113733,,0.24507681458314182,,0.4122018105959654,,0.46177183017502826,,0.040311601074221694,,0.4548809054472135,
369,1000,15,1000,0.02,10,4,0.9092396070942146,,0.20545331305581271,,0.19817760842197102,,0.11906473112579416,,0.5298465315451563,,0.40052767023923264,,0.042135275509458586,,0.41546671238402866,
370,1000,15,1000,0.02,15,0,0.5467789816919586,,0.09626695303792336,,0.07988434356571582,,0.14791968447023807,,0.4745722694847233,,0.3910449798654568,,0.03776022026173519,,0.42092089284667655,
371,1000,15,1000,0.02,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m15_size1000_cov0.02_p15_s1/solution_0/B.csv',0.15199422070714902,,0.06729673308423668,,0.1329942450932949,,0.43114244171543337,,0.3582890590549675,,0.04178486005148833,,0.45132513198162494,
372,1000,15,1000,0.02,15,2,0.5419186791632841,,0.11813330971491721,,0.1053330650047484,,0.19247772354910364,,0.4282955071249103,,0.3617474997934033,,0.03863829345426512,,0.5302517316626484,
373,1000,15,1000,0.02,15,3,0.9455801406276279,,0.12011030667451957,,0.11512303835394312,,0.2315470615827127,,0.45134270033407337,,0.4446178157237422,,0.04250696550536824,,0.41535361664352716,
374,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m15_size1000_cov0.02_p15_s4/solution_0/B.csv',0.130481137670476,,0.09015036167557966,,0.12003798424647338,,0.4245961785173831,,0.23789145173244258,,0.04137714516929187,,0.4340772510439783,
375,1000,15,1000,0.05,5,0,0.8066098342365313,,0.47312207801036377,,0.08582433340862769,,0.516251666603828,,0.5275190846060028,,0.33326076555873135,,0.04417483690385093,,0.6261764842407532,
376,1000,15,1000,0.05,5,1,0.8128294232792188,,0.2814175284870423,,0.2706746008881402,,0.21558060949246774,,0.5085109004236673,,0.49597508597962936,,0.0395782065023319,,0.45954111542480464,
377,1000,15,1000,0.05,5,2,0.8292634202047808,,0.3364577272604693,,0.3364577272604693,,0.4235660958646361,,0.5561398306048194,,0.5561398306048194,,0.046706033458482885,,0.5165342905120474,
378,1000,15,1000,0.05,5,3,0.9200516995821886,,0.4062898386605436,,0.6080959026903133,,0.6349805602537721,,0.705832088439477,,0.7217131056032913,,0.05280232991120695,,0.5334428077702857,
379,1000,15,1000,0.05,5,4,0.7526997533168878,,0.03931243416227748,,0.3644025779496411,,0.4346138364779874,,0.4773038380336467,,0.3644025779496411,,0.04805385247905416,,0.5608350956730449,
380,1000,15,1000,0.05,10,0,0.9470080920027836,,0.5090018027378503,,0.521740044929785,,0.3443884598971913,,0.6642133285096771,,0.6616377728345985,,0.04930668218447364,,0.5375342523814962,
381,1000,15,1000,0.05,10,1,0.9009136974396215,,0.400583392269381,,0.45799968860000423,,0.3750355239989517,,0.6749481160914631,,0.695775167447712,,0.05457397268281278,,0.5267513397309006,
382,1000,15,1000,0.05,10,2,0.8947566916125087,,0.41957086935155496,,0.4261521496475631,,0.30220453546240056,,0.5813096690926671,,0.4837727051414305,,0.05086791185521065,,0.5479801748424136,
383,1000,15,1000,0.05,10,3,0.9034200304260639,,0.26569045180770945,,0.2540886977170097,,0.44667428639484574,,0.5710383345527532,,0.5240748915391717,,0.04816487634942913,,0.36005553535505597,
384,1000,15,1000,0.05,10,4,0.9093456476094913,,0.6842776009749586,,0.5772701476096679,,0.3303073639658482,,0.7390858474647158,,0.5772701476096679,,0.03775564693537793,,0.4557790404365714,
385,1000,15,1000,0.05,15,0,0.9572013330583761,,0.25078043345225987,,0.23006818931521503,,0.3308284038963788,,0.6720004149899623,,0.6110061379675171,,0.04540879703859922,,0.5969713747198631,
386,1000,15,1000,0.05,15,1,0.9651505150958074,,0.2768825914463692,,0.1371935394164015,,0.3953439285544094,,0.601157505194361,,0.275629931063274,,0.04298845282432959,,0.5776045242788692,
387,1000,15,1000,0.05,15,2,0.9820206784046241,,0.2701913628878963,,0.5453746946118597,,0.3752035938840851,,0.7338967803878792,,0.5990585035816752,,0.04387877994034975,,0.5607541683431831,
388,1000,15,1000,0.05,15,3,0.964501482845356,,0.5336215089828813,,0.4817509763689082,,0.49140587806797115,,0.6206745743017645,,0.530486504098134,,0.0475836437810524,,0.49159777288521445,
389,1000,15,1000,0.05,15,4,0.9739137399031396,,0.26889465443994365,,0.45235446782919203,,0.29894415743730324,,0.6567275754894419,,0.45235446782919203,,0.04500568756190169,,0.39191375641848963,
390,1000,15,1000,0.1,5,0,0.8669966327614469,,0.4521245288795216,,0.10236917775588054,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n1000_m15_size1000_cov0.1_p5_s0/snv_clusters.csv',0.5533798881329928,,0.668392989869451,,0.05573825153527371,,0.6719358708831545,
391,1000,15,1000,0.1,5,1,0.8677500003261021,,0.5658243561923707,,0.6877575290115044,,0.2854641181765216,,0.665343753667243,,0.7209732811731903,,0.05346345391779286,,0.4416138392512768,
392,1000,15,1000,0.1,5,2,0.7945169181026316,,0.6049858913728243,,0.3470531749566712,,0.5036163877578467,,0.7067248243978694,,0.6872345345774612,,0.055692635858879534,,0.6383000712613901,
393,1000,15,1000,0.1,5,3,0.9203724660054545,,0.683206756493045,,0.14915267963781537,,0.7331382905790573,,0.7829461451425407,,0.7194830544156119,,0.058612175265464035,,0.5294676878044403,
394,1000,15,1000,0.1,5,4,0.7245081227637398,,0.42840463141987245,,0.45300394248505454,,0.6184085250127787,,0.5185986799119942,,0.45300394248505454,,0.054140871613663134,,0.7635280840944952,
395,1000,15,1000,0.1,10,0,0.9463917784704498,,0.6688278852771307,,0.6040377241361258,,0.48110653209801496,,0.7491362481351209,,0.7011857067083931,,0.05570878504221603,,0.613999683226616,
396,1000,15,1000,0.1,10,1,0.9282891097944778,,0.5445516673854846,,0.6389733156182896,,0.5225064785768564,,0.7757935565477992,,0.754826041675992,,0.05906631257643474,,0.6082077420639079,
397,1000,15,1000,0.1,10,2,0.8580282221619644,,0.4876313324855605,,0.47251345589026106,,0.4992796442884578,,0.6453278969405212,,0.6375161303410044,,0.05584431239580099,,0.635970458979563,
398,1000,15,1000,0.1,10,3,0.9100277838904779,,0.7144097196796181,,0.7579399496160635,,0.5937763340071203,,0.7665493037196368,,0.7579399496160635,,0.05904495710389347,,0.541927938131168,
399,1000,15,1000,0.1,10,4,0.9473973838751358,,0.6633811518587002,,0.14445338752593662,,0.39039618635319095,,0.7161075789762723,,0.6724474923862239,,0.051139489953768526,,0.4443699439285849,
400,1000,15,1000,0.1,15,0,0.9744499170218235,,0.4122148578824512,,0.24656609236970234,,0.5005828222250199,,0.7867818122898766,,0.5753998758993303,,0.05742560994475182,,0.5922591249462823,
401,1000,15,1000,0.1,15,1,0.9457801385356813,,0.4063912285046751,,0.5295128341601132,,0.4879106420022055,,0.7480652054219575,,0.5295128341601132,,0.0538181567608576,,0.6224468969300527,
402,1000,15,1000,0.1,15,2,1.0,,0.7966009334689071,,0.5578037399865071,,0.5392271423388171,,0.8572155786832105,,0.5994821911512848,,0.056670223610448774,,0.5943564190029066,
403,1000,15,1000,0.1,15,3,0.9180426696112044,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m15_size1000_cov0.1_p15_s3/solution_0/B.csv',0.534143466138697,,0.6445766338327469,,,[Errno 2] No such file or directory: '../data/simulation/scope_post_kmeans_known_k/n1000_m15_size1000_cov0.1_p15_s3/kmeans_cleaned_clones.csv',0.534143466138697,,0.056880237005144024,,0.5270814892812463,
404,1000,15,1000,0.1,15,4,0.9218397383601542,,0.7922363756654928,,0.6203834391409703,,0.3466506781845,,0.8212113928107552,,0.6203834391409703,,0.05388590836225108,,0.4288924897998304,
405,5000,5,100,0.02,5,0,1.0,,0.8876544374233707,,0.6723851740073564,,0.541648590021692,,0.8876544374233707,,0.8410827124398755,,0.1818447609167217,,0.5685372064510045,
406,5000,5,100,0.02,5,1,1.0,,0.7987608191146206,,0.6689606352079167,,0.4479149942346708,,0.7987608191146206,,0.6689606352079167,,0.19391210427218192,,0.49910965802110546,
407,5000,5,100,0.02,5,2,0.8480308219178082,,0.7777718321917808,,0.41124938845401177,,0.5701825464774951,,0.7777718321917808,,0.7919061888454012,,0.1644905821917808,,0.5177119006849316,
408,5000,5,100,0.02,5,3,0.9155346212483219,,0.691416175544785,,0.691416175544785,,0.4799265782268035,,0.7352189379631526,,0.7352189379631526,,0.17595436927814564,,0.5091284198390486,
409,5000,5,100,0.02,5,4,1.0,,0.7931547292000909,,0.4296022798033743,,0.555731375867197,,0.894793521021516,,0.8648088320403214,,0.19824472722211234,,0.6758459521036168,
410,5000,5,100,0.02,10,0,1.0,,0.9100023683587274,,0.44276027823829195,,0.5293018604773558,,0.9100023683587274,,0.8221362595721166,,0.18993359823864284,,0.4910221660833487,
411,5000,5,100,0.02,10,1,0.9259335108198512,,0.7080043385593252,,0.7080043385593252,,0.5176614255049643,,0.7080043385593252,,0.7080043385593252,,0.17494557838608626,,0.7316009435608043,
412,5000,5,100,0.02,10,2,1.0,,0.9695203137932276,,0.49803879232789955,,0.5232915901975602,,0.9695203137932276,,0.8974774191226744,,0.16056713087912483,,0.6213519738025838,
413,5000,5,100,0.02,10,3,1.0,,0.8201302202799172,,0.39620606675197784,,0.37625451706626106,,0.8201302202799172,,0.8266009931509606,,0.19900041045947317,,0.42888990833071766,
414,5000,5,100,0.02,10,4,1.0,,0.8419711203897008,,0.4917536534446764,,0.5372912317327766,,0.8419711203897008,,0.817240779401531,,0.1933107167710508,,0.5092814892136396,
415,5000,5,100,0.02,15,0,1.0,,0.9679158986961567,,0.5483574912204853,,0.5917127448972627,,0.9679158986961567,,0.898339666719761,,0.16813434364120416,,0.5772862766514211,
416,5000,5,100,0.02,15,1,1.0,,0.9257602659514186,,0.5868384269578029,,0.5389369498696687,,0.9257602659514186,,0.8529862868799819,,0.18429224434286579,,0.5589437497638926,
417,5000,5,100,0.02,15,2,1.0,,0.9520718562874252,,0.504942115768463,,0.6548662674650698,,0.9520718562874252,,0.8984510978043913,,0.17699800399201596,,0.505437125748503,
418,5000,5,100,0.02,15,3,0.91332413405992,,0.80784432958346,,0.6157588231166826,,0.5506154937593065,,0.80784432958346,,0.8466839737742747,,0.18655814642436716,,0.5995353587326832,
419,5000,5,100,0.02,15,4,1.0,,0.38346359306334044,,0.7570590247625063,,0.4843293597536907,,0.6717191652851241,,0.8879240019999474,,0.17398664947413664,,0.7391296720261747,
420,5000,5,100,0.05,5,0,1.0,,0.9385739884938225,,0.551787230029237,,0.7901631613694238,,0.9385739884938225,,0.8835329623691408,,0.199519004055456,,0.7728001509006884,
421,5000,5,100,0.05,5,1,1.0,,0.6695444660137492,,0.6960065972881059,,0.8568592821800243,,0.7214470246522557,,0.8687256433085692,,0.1892633514807409,,0.5838964867981259,
422,5000,5,100,0.05,5,2,1.0,,0.9474376223091977,,0.46255809686888455,,0.8671416340508806,,0.9474376223091977,,0.873394691780822,,0.1998226516634051,,0.7413007583170255,
423,5000,5,100,0.05,5,3,0.9155346212483219,,0.8098846337633968,,0.6147708224300483,,0.797885331573638,,0.8098846337633968,,0.8221949166040913,,0.19858769275111687,,0.5810483840383492,
424,5000,5,100,0.05,5,4,1.0,,0.9592682944697186,,0.5957451484582756,,0.6150341018146122,,0.9592682944697186,,0.9017750525629473,,0.17198156817066293,,0.8742152187131418,
425,5000,5,100,0.05,10,0,1.0,,0.8839942808522583,,0.6469917458312501,,0.8676789207301562,,0.8839942808522583,,0.9280369814829434,,0.19117917949527644,,0.46393515960106313,
426,5000,5,100,0.05,10,1,0.9259335108198512,,0.7622742545945494,,0.41204177759574034,,0.7506617819949788,,0.8946534082720853,,0.913661152448783,,0.16821777747438202,,0.9047261474048286,
427,5000,5,100,0.05,10,2,1.0,,0.6873942927057469,,0.5100669329590846,,0.814575911331822,,0.7489294325092662,,0.9611806830040663,,0.16952751088560222,,0.5054967793011623,
428,5000,5,100,0.05,10,3,1.0,,0.8992362234509179,,0.4853401582281028,,0.5735406556084056,,0.8992362234509179,,0.9243064442137287,,0.1681274194976298,,0.38916386990849167,
429,5000,5,100,0.05,10,4,1.0,,0.8021398747390397,,0.45457550452331247,,0.8471468336812804,,0.9170668058455115,,0.9435368823938761,,0.17788796102992346,,0.7203201113430758,
430,5000,5,100,0.05,15,0,1.0,,0.5411745966732655,,0.4587116299178556,,0.8604076121995434,,0.7427810772066352,,0.9624244354942696,,0.19641841308849295,,0.6271721239978459,
431,5000,5,100,0.05,15,1,1.0,,0.9922556760228174,,0.41645574402175967,,0.7595406293679876,,0.9922556760228174,,0.96027350685656,,0.20008310981829172,,0.6027728457557326,
432,5000,5,100,0.05,15,2,1.0,,0.9889021956087825,,0.46112574850299404,,0.689125748502994,,0.9889021956087825,,0.9608622754491017,,0.19841117764471058,,0.6407105788423154,
433,5000,5,100,0.05,15,3,0.91332413405992,,0.9001800874710574,,0.3861044195492356,,0.78193824013222,,0.9001800874710574,,0.8501921712624054,,0.19889140959375073,,0.7082037249261329,
434,5000,5,100,0.05,15,4,1.0,,0.9009499750006579,,0.519705621781883,,0.6268606966483338,,0.9009499750006579,,0.969299053533679,,0.1775391875652395,,0.781918019701236,
435,5000,5,100,0.1,5,0,1.0,,0.9676506649061586,,0.44151655191926814,,0.8480335754031878,,0.9676506649061586,,0.9029519947184759,,0.17368669244553428,,0.8516740545128737,
436,5000,5,100,0.1,5,1,0.9213287989140747,,0.6623049640214266,,0.602732328171296,,0.8287478288791909,,0.7287741012654533,,0.7372615416052428,,0.19915928363960125,,0.6266329017850627,
437,5000,5,100,0.1,5,2,1.0,,0.7659078400195695,,0.514623593444227,,0.9026342343444227,,0.8480308219178082,,0.9275088674168297,,0.18163680283757339,,0.8362662059686888,
438,5000,5,100,0.1,5,3,0.9155346212483219,,0.7490917089524503,,0.6599843751185139,,0.9763351309531936,,0.8240304609340038,,0.8297949803172002,,0.19116208159828885,,0.6127001463884527,
439,5000,5,100,0.1,5,4,1.0,,0.9854655209043025,,0.5080913972586683,,0.7612213650982029,,0.9854655209043025,,0.9183534427814773,,0.19983443587320426,,0.8948228244067896,
440,5000,5,100,0.1,10,0,1.0,,0.8568634158750208,,0.4475847126829996,,0.9410804978816347,,0.9098883362718525,,0.935510469022745,,0.18565300913133864,,0.47313667184196906,
441,5000,5,100,0.1,10,1,1.0,,0.8375315721209639,,0.46877678415667356,,0.8992498539907919,,0.8375315721209639,,0.8947975212566652,,0.19912622021981022,,0.9688867651185898,
442,5000,5,100,0.1,10,2,0.9242955845838281,,0.9191676562668681,,0.44584187988052826,,0.9595163553924214,,0.9191676562668681,,0.9136618806002375,,0.1784339126992695,,0.5212764043326497,
443,5000,5,100,0.1,10,3,1.0,,0.9968772887139742,,0.37426660550015695,,0.6955597942873699,,0.9968772887139742,,0.9534571150332795,,0.16732259700123137,,0.5440117182155476,
444,5000,5,100,0.1,10,4,1.0,,0.9768006263048017,,0.40541927627000696,,0.860812456506611,,0.9768006263048017,,0.9501565762004175,,0.18587334725121782,,0.7319415448851775,
445,5000,5,100,0.1,15,0,1.0,,1.0,,0.5373821497106362,,0.920351028890861,,1.0,,0.9645330360054915,,0.19871663594784628,,0.6309342313847741,
446,5000,5,100,0.1,15,1,1.0,,1.0,,0.44549129235767443,,0.889690604812814,,1.0,,0.9798647576593253,,0.16248725019833024,,0.9008046541498244,
447,5000,5,100,0.1,15,2,1.0,,0.9983872255489022,,0.43103393213572855,,0.9004710578842315,,0.9983872255489022,,0.9618203592814372,,0.1595688622754491,,0.6958882235528943,
448,5000,5,100,0.1,15,3,0.91332413405992,,0.8871997567649742,,0.6601570113275799,,0.9193582337395046,,0.8871997567649742,,0.9722384638772599,,0.19644346734647739,,0.7288319261563408,
449,5000,5,100,0.1,15,4,1.0,,1.0,,0.4941712060208942,,0.8602317482873257,,1.0,,0.9649570625334422,,0.19921405577046217,,0.798233379823338,
450,5000,5,500,0.02,5,0,1.0,,0.7981084591209616,,0.6099130195332729,,0.8162546202807377,,0.8751691933791275,,0.8305538582940375,,0.18798343411870114,,0.7018418788548005,
451,5000,5,500,0.02,5,1,0.8324516088496308,,0.8154070128281947,,0.6180333370623112,,0.6553863553123377,,0.8154070128281947,,0.7993361397723076,,0.18876464070787238,,0.5285256081171165,
452,5000,5,500,0.02,5,2,0.8434422808366415,,0.6039814219139822,,0.3376350598609782,,0.5796193375280476,,0.7386534025827305,,0.7230528314321131,,0.1917666441763035,,0.751520610064176,
453,5000,5,500,0.02,5,3,0.9219813335180882,,0.7425397425790654,,0.5623410312441679,,0.7623862212826356,,0.8142882912235827,,0.8408271399886276,,0.18180751415465604,,0.7144897738812813,
454,5000,5,500,0.02,5,4,1.0,,0.9075885889978843,,0.54783879558992,,0.5798010085866158,,0.9075885889978843,,0.8507794628484283,,0.18685221271428168,,0.5710105635143117,
455,5000,5,500,0.02,10,0,1.0,,0.8361450156571579,,0.6036280474931521,,0.8400027786517819,,0.8361450156571579,,0.8039518149091013,,,2 is being repeated,0.7896751292958434,
456,5000,5,500,0.02,10,1,1.0,,0.7483133317479369,,0.5343977959245326,,0.6616324089973117,,0.7483133317479369,,0.8010758225179965,,0.18406327104722922,,0.6478675482469198,
457,5000,5,500,0.02,10,2,1.0,,0.9454852553038596,,0.5754618840706242,,0.6288238494032948,,0.9454852553038596,,0.8514418976366848,,0.1892512474731533,,0.7896666241328131,
458,5000,5,500,0.02,10,3,1.0,,0.8266980130723226,,0.4987859034726781,,0.4501272086096248,,0.8266980130723226,,0.8302225614024633,,0.1811635783216409,,0.6989716623238567,
459,5000,5,500,0.02,10,4,1.0,,0.7853451729635254,,0.6766745899786296,,0.8285761077447059,,0.8953749632594574,,0.87430555362793,,0.19388489330669817,,0.7911092359169992,
460,5000,5,500,0.02,15,0,1.0,,0.8463239089632943,,0.8463239089632943,,0.8256475938489117,,0.8463239089632943,,0.8463239089632943,,0.19691590470893933,,0.6877539989126927,
461,5000,5,500,0.02,15,1,1.0,,0.9830190940395962,,0.5831428048907605,,0.8307355302932422,,0.9830190940395962,,0.8970060351171539,,0.19762215510294778,,0.7453563178357716,
462,5000,5,500,0.02,15,2,1.0,,0.8633288335372453,,0.43873490899649437,,0.6499867624877326,,0.8633288335372453,,0.7445744562959301,,0.18453507270092834,,0.6071307556431882,
463,5000,5,500,0.02,15,3,0.9170328611031704,,0.8035852390164621,,0.564303173220811,,0.7878763128628506,,0.8035852390164621,,0.7945148236330983,,0.18593021934310716,,0.7320729343452235,
464,5000,5,500,0.02,15,4,1.0,,0.8749931003019906,,0.5979171889932027,,0.5373667693253059,,0.8749931003019906,,0.8751586930542153,,0.19652567784960853,,0.9217856883970023,
465,5000,5,500,0.05,5,0,1.0,,0.9509524148758655,,0.6468995827019978,,0.890529143730803,,0.9509524148758655,,0.8884258713801522,,0.19808811481586006,,0.6641891595678513,
466,5000,5,500,0.05,5,1,1.0,,0.8730531287401521,,0.6098417432001066,,0.814816404029135,,0.8730531287401521,,0.7561873704116332,,0.19857696073999268,,0.6294360406223612,
467,5000,5,500,0.05,5,2,0.9223297924087179,,0.7088029373460325,,0.36741711255119175,,0.7677877328144859,,0.9052630587939935,,0.8272708728876057,,0.1973322245061273,,0.8255558519401861,
468,5000,5,500,0.05,5,3,0.9178808368645853,,0.6929414907594486,,0.6687632597497196,,0.9241681194265359,,0.7587242053200659,,0.8372228599177466,,0.19376477336633954,,0.7630072722256656,
469,5000,5,500,0.05,5,4,1.0,,0.9647734486565072,,0.7744199153494505,,0.6982031097473377,,0.9647734486565072,,0.9271138386580665,,0.18356945605821168,,0.9750361305833569,
470,5000,5,500,0.05,10,0,1.0,,0.7824189662053287,,0.4910511067615222,,0.8853738035792849,,0.8933937553887457,,0.8960130433183641,,0.19732411747159032,,0.9003448116169438,
