,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy,error
322,1000,15,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p10_s2/solution_0/B.csv'
323,1000,15,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p10_s3/solution_0/B.csv'
324,1000,15,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p10_s4/solution_0/B.csv'
325,1000,15,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p15_s0/solution_0/B.csv'
326,1000,15,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p15_s1/solution_0/B.csv'
327,1000,15,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p15_s2/solution_0/B.csv'
328,1000,15,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p15_s3/solution_0/B.csv'
329,1000,15,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.02_p15_s4/solution_0/B.csv'
330,1000,15,500,0.05,5,4,0.5788435584827266,
331,1000,15,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p5_s1/solution_0/B.csv'
332,1000,15,500,0.05,5,4,0.2911033965867253,
333,1000,15,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p5_s3/solution_0/B.csv'
334,1000,15,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p5_s4/solution_0/B.csv'
335,1000,15,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p10_s0/solution_0/B.csv'
336,1000,15,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p10_s1/solution_0/B.csv'
337,1000,15,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p10_s2/solution_0/B.csv'
338,1000,15,500,0.05,10,4,0.543406084917251,
339,1000,15,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p10_s4/solution_0/B.csv'
340,1000,15,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p15_s0/solution_0/B.csv'
341,1000,15,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p15_s1/solution_0/B.csv'
342,1000,15,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p15_s2/solution_0/B.csv'
343,1000,15,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p15_s3/solution_0/B.csv'
344,1000,15,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.05_p15_s4/solution_0/B.csv'
345,1000,15,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p5_s0/solution_0/B.csv'
346,1000,15,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p5_s1/solution_0/B.csv'
347,1000,15,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p5_s2/solution_0/B.csv'
348,1000,15,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p5_s3/solution_0/B.csv'
349,1000,15,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p5_s4/solution_0/B.csv'
350,1000,15,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p10_s0/solution_0/B.csv'
351,1000,15,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p10_s1/solution_0/B.csv'
352,1000,15,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p10_s2/solution_0/B.csv'
353,1000,15,500,0.1,10,4,0.6610154369201139,
354,1000,15,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p10_s4/solution_0/B.csv'
355,1000,15,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p15_s0/solution_0/B.csv'
356,1000,15,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p15_s1/solution_0/B.csv'
357,1000,15,500,0.1,15,4,0.6721455689262904,
358,1000,15,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p15_s3/solution_0/B.csv'
359,1000,15,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size500_cov0.1_p15_s4/solution_0/B.csv'
360,1000,15,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p5_s0/solution_0/B.csv'
361,1000,15,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p5_s1/solution_0/B.csv'
362,1000,15,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p5_s2/solution_0/B.csv'
363,1000,15,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p5_s3/solution_0/B.csv'
364,1000,15,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p5_s4/solution_0/B.csv'
365,1000,15,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p10_s0/solution_0/B.csv'
366,1000,15,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p10_s1/solution_0/B.csv'
367,1000,15,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p10_s2/solution_0/B.csv'
368,1000,15,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p10_s3/solution_0/B.csv'
369,1000,15,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p10_s4/solution_0/B.csv'
370,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p15_s0/solution_0/B.csv'
371,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p15_s1/solution_0/B.csv'
372,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p15_s2/solution_0/B.csv'
373,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p15_s3/solution_0/B.csv'
374,1000,15,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.02_p15_s4/solution_0/B.csv'
375,1000,15,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p5_s0/solution_0/B.csv'
376,1000,15,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p5_s1/solution_0/B.csv'
377,1000,15,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p5_s2/solution_0/B.csv'
378,1000,15,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p5_s3/solution_0/B.csv'
379,1000,15,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p5_s4/solution_0/B.csv'
380,1000,15,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p10_s0/solution_0/B.csv'
381,1000,15,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p10_s1/solution_0/B.csv'
382,1000,15,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p10_s2/solution_0/B.csv'
383,1000,15,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p10_s3/solution_0/B.csv'
384,1000,15,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p10_s4/solution_0/B.csv'
385,1000,15,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p15_s0/solution_0/B.csv'
386,1000,15,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p15_s1/solution_0/B.csv'
387,1000,15,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p15_s2/solution_0/B.csv'
388,1000,15,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p15_s3/solution_0/B.csv'
389,1000,15,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.05_p15_s4/solution_0/B.csv'
390,1000,15,1000,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p5_s0/solution_0/B.csv'
391,1000,15,1000,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p5_s1/solution_0/B.csv'
392,1000,15,1000,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p5_s2/solution_0/B.csv'
393,1000,15,1000,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p5_s3/solution_0/B.csv'
394,1000,15,1000,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p5_s4/solution_0/B.csv'
395,1000,15,1000,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p10_s0/solution_0/B.csv'
396,1000,15,1000,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p10_s1/solution_0/B.csv'
397,1000,15,1000,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p10_s2/solution_0/B.csv'
398,1000,15,1000,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p10_s3/solution_0/B.csv'
399,1000,15,1000,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p10_s4/solution_0/B.csv'
400,1000,15,1000,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p15_s0/solution_0/B.csv'
401,1000,15,1000,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p15_s1/solution_0/B.csv'
402,1000,15,1000,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p15_s2/solution_0/B.csv'
403,1000,15,1000,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p15_s3/solution_0/B.csv'
404,1000,15,1000,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n1000_m15_size1000_cov0.1_p15_s4/solution_0/B.csv'
405,5000,5,100,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p5_s0/solution_0/B.csv'
406,5000,5,100,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p5_s1/solution_0/B.csv'
407,5000,5,100,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p5_s2/solution_0/B.csv'
408,5000,5,100,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p5_s3/solution_0/B.csv'
409,5000,5,100,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p5_s4/solution_0/B.csv'
410,5000,5,100,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p10_s0/solution_0/B.csv'
411,5000,5,100,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p10_s1/solution_0/B.csv'
412,5000,5,100,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p10_s2/solution_0/B.csv'
413,5000,5,100,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p10_s3/solution_0/B.csv'
414,5000,5,100,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p10_s4/solution_0/B.csv'
415,5000,5,100,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p15_s0/solution_0/B.csv'
416,5000,5,100,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p15_s1/solution_0/B.csv'
417,5000,5,100,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p15_s2/solution_0/B.csv'
418,5000,5,100,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p15_s3/solution_0/B.csv'
419,5000,5,100,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.02_p15_s4/solution_0/B.csv'
420,5000,5,100,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p5_s0/solution_0/B.csv'
421,5000,5,100,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p5_s1/solution_0/B.csv'
422,5000,5,100,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p5_s2/solution_0/B.csv'
423,5000,5,100,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p5_s3/solution_0/B.csv'
424,5000,5,100,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p5_s4/solution_0/B.csv'
425,5000,5,100,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p10_s0/solution_0/B.csv'
426,5000,5,100,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p10_s1/solution_0/B.csv'
427,5000,5,100,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p10_s2/solution_0/B.csv'
428,5000,5,100,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p10_s3/solution_0/B.csv'
429,5000,5,100,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p10_s4/solution_0/B.csv'
430,5000,5,100,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p15_s0/solution_0/B.csv'
431,5000,5,100,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p15_s1/solution_0/B.csv'
432,5000,5,100,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p15_s2/solution_0/B.csv'
433,5000,5,100,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p15_s3/solution_0/B.csv'
434,5000,5,100,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.05_p15_s4/solution_0/B.csv'
435,5000,5,100,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p5_s0/solution_0/B.csv'
436,5000,5,100,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p5_s1/solution_0/B.csv'
437,5000,5,100,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p5_s2/solution_0/B.csv'
438,5000,5,100,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p5_s3/solution_0/B.csv'
439,5000,5,100,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p5_s4/solution_0/B.csv'
440,5000,5,100,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p10_s0/solution_0/B.csv'
441,5000,5,100,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p10_s1/solution_0/B.csv'
442,5000,5,100,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p10_s2/solution_0/B.csv'
443,5000,5,100,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p10_s3/solution_0/B.csv'
444,5000,5,100,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p10_s4/solution_0/B.csv'
445,5000,5,100,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p15_s0/solution_0/B.csv'
446,5000,5,100,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p15_s1/solution_0/B.csv'
447,5000,5,100,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p15_s2/solution_0/B.csv'
448,5000,5,100,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p15_s3/solution_0/B.csv'
449,5000,5,100,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size100_cov0.1_p15_s4/solution_0/B.csv'
450,5000,5,500,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p5_s0/solution_0/B.csv'
451,5000,5,500,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p5_s1/solution_0/B.csv'
452,5000,5,500,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p5_s2/solution_0/B.csv'
453,5000,5,500,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p5_s3/solution_0/B.csv'
454,5000,5,500,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p5_s4/solution_0/B.csv'
455,5000,5,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p10_s0/solution_0/B.csv'
456,5000,5,500,0.02,10,4,0.7000866008300702,
457,5000,5,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p10_s2/solution_0/B.csv'
458,5000,5,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p10_s3/solution_0/B.csv'
459,5000,5,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p10_s4/solution_0/B.csv'
460,5000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p15_s0/solution_0/B.csv'
461,5000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p15_s1/solution_0/B.csv'
462,5000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p15_s2/solution_0/B.csv'
463,5000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p15_s3/solution_0/B.csv'
464,5000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.02_p15_s4/solution_0/B.csv'
465,5000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p5_s0/solution_0/B.csv'
466,5000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p5_s1/solution_0/B.csv'
467,5000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p5_s2/solution_0/B.csv'
468,5000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p5_s3/solution_0/B.csv'
469,5000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p5_s4/solution_0/B.csv'
470,5000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p10_s0/solution_0/B.csv'
471,5000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p10_s1/solution_0/B.csv'
472,5000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p10_s2/solution_0/B.csv'
473,5000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p10_s3/solution_0/B.csv'
474,5000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p10_s4/solution_0/B.csv'
475,5000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p15_s0/solution_0/B.csv'
476,5000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p15_s1/solution_0/B.csv'
477,5000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p15_s2/solution_0/B.csv'
478,5000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p15_s3/solution_0/B.csv'
479,5000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.05_p15_s4/solution_0/B.csv'
480,5000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p5_s0/solution_0/B.csv'
481,5000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p5_s1/solution_0/B.csv'
482,5000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p5_s2/solution_0/B.csv'
483,5000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p5_s3/solution_0/B.csv'
484,5000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p5_s4/solution_0/B.csv'
485,5000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p10_s0/solution_0/B.csv'
486,5000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p10_s1/solution_0/B.csv'
487,5000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p10_s2/solution_0/B.csv'
488,5000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p10_s3/solution_0/B.csv'
489,5000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p10_s4/solution_0/B.csv'
490,5000,5,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p15_s0/solution_0/B.csv'
491,5000,5,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p15_s1/solution_0/B.csv'
492,5000,5,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans/n5000_m5_size500_cov0.1_p15_s2/solution_0/B.csv'
