,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy,error
460,5000,5,500,0.02,15,4,1.0,
461,5000,5,500,0.02,15,4,1.0,
462,5000,5,500,0.02,15,4,1.0,
463,5000,5,500,0.02,15,4,0.9170658631472821,
464,5000,5,500,0.02,15,4,1.0,
465,5000,5,500,0.05,5,4,1.0,
466,5000,5,500,0.05,5,4,0.7522509487938542,
467,5000,5,500,0.05,5,4,1.0,
468,5000,5,500,0.05,5,4,1.0,
469,5000,5,500,0.05,5,4,1.0,
470,5000,5,500,0.05,10,4,1.0,
471,5000,5,500,0.05,10,4,1.0,
472,5000,5,500,0.05,10,4,1.0,
473,5000,5,500,0.05,10,4,1.0,
474,5000,5,500,0.05,10,4,1.0,
475,5000,5,500,0.05,15,4,1.0,
476,5000,5,500,0.05,15,4,1.0,
477,5000,5,500,0.05,15,4,1.0,
478,5000,5,500,0.05,15,4,0.9170658631472821,
479,5000,5,500,0.05,15,4,1.0,
480,5000,5,500,0.1,5,4,1.0,
481,5000,5,500,0.1,5,4,0.7522509487938542,
482,5000,5,500,0.1,5,4,1.0,
483,5000,5,500,0.1,5,4,1.0,
484,5000,5,500,0.1,5,4,1.0,
485,5000,5,500,0.1,10,4,1.0,
486,5000,5,500,0.1,10,4,1.0,
487,5000,5,500,0.1,10,4,1.0,
488,5000,5,500,0.1,10,4,1.0,
489,5000,5,500,0.1,10,4,1.0,
490,5000,5,500,0.1,15,4,1.0,
491,5000,5,500,0.1,15,4,1.0,
492,5000,5,500,0.1,15,4,1.0,
493,5000,5,500,0.1,15,4,0.9170658631472821,
494,5000,5,500,0.1,15,4,1.0,
495,5000,5,1000,0.02,5,4,1.0,
496,5000,5,1000,0.02,5,4,0.7545419940001031,
497,5000,5,1000,0.02,5,4,1.0,
498,5000,5,1000,0.02,5,4,0.9214061096939021,
499,5000,5,1000,0.02,5,4,1.0,
500,5000,5,1000,0.02,10,4,1.0,
501,5000,5,1000,0.02,10,4,1.0,
502,5000,5,1000,0.02,10,4,1.0,
503,5000,5,1000,0.02,10,4,1.0,
504,5000,5,1000,0.02,10,4,1.0,
505,5000,5,1000,0.02,15,4,1.0,
506,5000,5,1000,0.02,15,4,1.0,
507,5000,5,1000,0.02,15,4,1.0,
508,5000,5,1000,0.02,15,4,0.9178917682045128,
509,5000,5,1000,0.02,15,4,1.0,
510,5000,5,1000,0.05,5,4,1.0,
511,5000,5,1000,0.05,5,4,0.7545419940001031,
512,5000,5,1000,0.05,5,4,1.0,
513,5000,5,1000,0.05,5,4,0.9214061096939021,
514,5000,5,1000,0.05,5,4,1.0,
515,5000,5,1000,0.05,10,4,1.0,
516,5000,5,1000,0.05,10,4,1.0,
517,5000,5,1000,0.05,10,4,1.0,
518,5000,5,1000,0.05,10,4,1.0,
519,5000,5,1000,0.05,10,4,1.0,
520,5000,5,1000,0.05,15,4,1.0,
521,5000,5,1000,0.05,15,4,1.0,
522,5000,5,1000,0.05,15,4,1.0,
523,5000,5,1000,0.05,15,4,0.9178917682045128,
524,5000,5,1000,0.05,15,4,1.0,
525,5000,5,1000,0.1,5,4,1.0,
526,5000,5,1000,0.1,5,4,0.7545419940001031,
527,5000,5,1000,0.1,5,4,1.0,
528,5000,5,1000,0.1,5,4,0.9214061096939021,
529,5000,5,1000,0.1,5,4,1.0,
530,5000,5,1000,0.1,10,4,1.0,
531,5000,5,1000,0.1,10,4,1.0,
532,5000,5,1000,0.1,10,4,1.0,
533,5000,5,1000,0.1,10,4,1.0,
534,5000,5,1000,0.1,10,4,1.0,
535,5000,5,1000,0.1,15,4,1.0,
536,5000,5,1000,0.1,15,4,1.0,
537,5000,5,1000,0.1,15,4,1.0,
538,5000,5,1000,0.1,15,4,0.9178917682045128,
539,5000,5,1000,0.1,15,4,1.0,
540,5000,10,100,0.02,5,4,0.9800094491499203,
541,5000,10,100,0.02,5,4,0.9364525046475509,
542,5000,10,100,0.02,5,4,0.9373719460753086,
543,5000,10,100,0.02,5,4,1.0,
544,5000,10,100,0.02,5,4,0.8901524640815017,
545,5000,10,100,0.02,10,4,0.9785179952173606,
546,5000,10,100,0.02,10,4,0.98419,
547,5000,10,100,0.02,10,4,0.9415153791638508,
548,5000,10,100,0.02,10,4,0.9371190476414468,
549,5000,10,100,0.02,10,4,0.978013871256506,
550,5000,10,100,0.02,15,4,0.9817656944781408,
551,5000,10,100,0.02,15,4,0.982715568554959,
552,5000,10,100,0.02,15,4,1.0,
553,5000,10,100,0.02,15,4,0.981445231153686,
554,5000,10,100,0.02,15,4,0.9782445107770433,
555,5000,10,100,0.05,5,4,0.9803571621511451,
556,5000,10,100,0.05,5,4,1.0,
557,5000,10,100,0.05,5,4,0.9265573078975913,
558,5000,10,100,0.05,5,4,0.9185213243287356,
559,5000,10,100,0.05,5,4,0.9419458618461822,
560,5000,10,100,0.05,10,4,1.0,
561,5000,10,100,0.05,10,4,1.0,
562,5000,10,100,0.05,10,4,1.0,
563,5000,10,100,0.05,10,4,0.9804922287835584,
564,5000,10,100,0.05,10,4,0.9797051119290824,
565,5000,10,100,0.05,15,4,1.0,
566,5000,10,100,0.05,15,4,1.0,
567,5000,10,100,0.05,15,4,1.0,
568,5000,10,100,0.05,15,4,1.0,
569,5000,10,100,0.05,15,4,0.9782445107770433,
570,5000,10,100,0.1,5,4,0.9755166828572579,
571,5000,10,100,0.1,5,4,1.0,
572,5000,10,100,0.1,5,4,0.8834063635267988,
573,5000,10,100,0.1,5,4,0.9551248294700406,
574,5000,10,100,0.1,5,4,1.0,
575,5000,10,100,0.1,10,4,1.0,
576,5000,10,100,0.1,10,4,0.978888,
577,5000,10,100,0.1,10,4,0.9802743720565529,
578,5000,10,100,0.1,10,4,0.9795890912272417,
579,5000,10,100,0.1,10,4,0.9560277425130119,
580,5000,10,100,0.1,15,4,1.0,
581,5000,10,100,0.1,15,4,1.0,
582,5000,10,100,0.1,15,4,1.0,
583,5000,10,100,0.1,15,4,0.9816784673052895,
584,5000,10,100,0.1,15,4,0.9581964346729112,
585,5000,10,500,0.02,5,4,0.9811949291261095,
586,5000,10,500,0.02,5,4,1.0,
587,5000,10,500,0.02,5,4,0.8995429141966832,
588,5000,10,500,0.02,5,4,0.9383351272354469,
589,5000,10,500,0.02,5,4,0.9042498074218697,
590,5000,10,500,0.02,10,4,0.9790408997724676,
591,5000,10,500,0.02,10,4,1.0,
592,5000,10,500,0.02,10,4,0.980118890148652,
593,5000,10,500,0.02,10,4,0.9193887546732336,
594,5000,10,500,0.02,10,4,1.0,
595,5000,10,500,0.02,15,4,0.9611613299426218,
596,5000,10,500,0.02,15,4,0.9810799120920228,
597,5000,10,500,0.02,15,4,0.9807325215852707,
598,5000,10,500,0.02,15,4,0.9806152902605072,
599,5000,10,500,0.02,15,4,0.9797887162949693,
600,5000,10,500,0.05,5,4,0.979671277328225,
601,5000,10,500,0.05,5,4,1.0,
602,5000,10,500,0.05,5,4,0.8027390832943437,
603,5000,10,500,0.05,5,4,0.9193860518339548,
604,5000,10,500,0.05,5,4,0.9394161482758467,
605,5000,10,500,0.05,10,4,1.0,
606,5000,10,500,0.05,10,4,0.9794176,
607,5000,10,500,0.05,10,4,0.980118890148652,
608,5000,10,500,0.05,10,4,0.9797495419161327,
609,5000,10,500,0.05,10,4,0.9583726059802912,
610,5000,10,500,0.05,15,4,1.0,
611,5000,10,500,0.05,15,4,1.0,
612,5000,10,500,0.05,15,4,1.0,
613,5000,10,500,0.05,15,4,0.9806972870542452,
614,5000,10,500,0.05,15,4,0.9797887162949693,
615,5000,10,500,0.1,5,4,0.9614424769611803,
616,5000,10,500,0.1,5,4,1.0,
617,5000,10,500,0.1,5,4,0.8822841553926755,
618,5000,10,500,0.1,5,4,0.9603143654343649,
619,5000,10,500,0.1,5,4,1.0,
620,5000,10,500,0.1,10,4,1.0,
621,5000,10,500,0.1,10,4,1.0,
622,5000,10,500,0.1,10,4,1.0,
623,5000,10,500,0.1,10,4,0.9797495419161327,
624,5000,10,500,0.1,10,4,0.9792075198066693,
625,5000,10,500,0.1,15,4,1.0,
626,5000,10,500,0.1,15,4,1.0,
627,5000,10,500,0.1,15,4,1.0,
628,5000,10,500,0.1,15,4,1.0,
629,5000,10,500,0.1,15,4,0.9797887162949693,
630,5000,10,1000,0.02,5,4,0.9394838660160547,
631,5000,10,1000,0.02,5,4,0.9796121836744569,
632,5000,10,1000,0.02,5,4,0.8992232569494168,
633,5000,10,1000,0.02,5,4,0.9599454840044228,
634,5000,10,1000,0.02,5,4,0.9801374047417278,
635,5000,10,1000,0.02,10,4,0.9812764136985956,
636,5000,10,1000,0.02,10,4,0.9795967598922269,
637,5000,10,1000,0.02,10,4,0.8607686960899538,
638,5000,10,1000,0.02,10,4,0.9390240114094237,
639,5000,10,1000,0.02,10,4,0.9596144295223408,
640,5000,10,1000,0.02,15,4,0.9804218379919889,
641,5000,10,1000,0.02,15,4,0.9806137290108895,
642,5000,10,1000,0.02,15,4,1.0,
643,5000,10,1000,0.02,15,4,0.9804571397605788,
644,5000,10,1000,0.02,15,4,0.95916512,
645,5000,10,1000,0.05,5,4,1.0,
646,5000,10,1000,0.05,5,4,1.0,
647,5000,10,1000,0.05,5,4,0.8401251510653922,
648,5000,10,1000,0.05,5,4,1.0,
649,5000,10,1000,0.05,5,4,0.9191078555796354,
650,5000,10,1000,0.05,10,4,0.9795319749423634,
651,5000,10,1000,0.05,10,4,1.0,
652,5000,10,1000,0.05,10,4,0.90000022254527,
653,5000,10,1000,0.05,10,4,0.9390240114094237,
654,5000,10,1000,0.05,10,4,0.9588827239004118,
655,5000,10,1000,0.05,15,4,1.0,
656,5000,10,1000,0.05,15,4,1.0,
657,5000,10,1000,0.05,15,4,1.0,
658,5000,10,1000,0.05,15,4,1.0,
659,5000,10,1000,0.05,15,4,0.97934784,
660,5000,10,1000,0.1,5,4,0.9415421742805296,
661,5000,10,1000,0.1,5,4,1.0,
662,5000,10,1000,0.1,5,4,0.8824513602548445,
663,5000,10,1000,0.1,5,4,1.0,
664,5000,10,1000,0.1,5,4,0.9803394657311304,
665,5000,10,1000,0.1,10,4,0.9812764136985956,
666,5000,10,1000,0.1,10,4,1.0,
667,5000,10,1000,0.1,10,4,0.9603377248109045,
668,5000,10,1000,0.1,10,4,0.9801332835583186,
669,5000,10,1000,0.1,10,4,1.0,
670,5000,10,1000,0.1,15,4,1.0,
671,5000,10,1000,0.1,15,4,1.0,
672,5000,10,1000,0.1,15,4,1.0,
673,5000,10,1000,0.1,15,4,1.0,
674,5000,10,1000,0.1,15,4,0.97934784,
675,5000,15,100,0.02,5,4,0.8755854847330938,
676,5000,15,100,0.02,5,4,0.882580727823613,
677,5000,15,100,0.02,5,4,0.7246719182825485,
678,5000,15,100,0.02,5,4,0.8675964528879715,
679,5000,15,100,0.02,5,4,0.847493141723455,
680,5000,15,100,0.02,10,4,0.991927201530337,
681,5000,15,100,0.02,10,4,0.981919148199446,
682,5000,15,100,0.02,10,4,0.990873916078284,
683,5000,15,100,0.02,10,4,0.9735646457268079,
684,5000,15,100,0.02,10,4,0.9693750391601283,
685,5000,15,100,0.02,15,4,0.9652193025499182,
686,5000,15,100,0.02,15,4,0.9084695099188874,
687,5000,15,100,0.02,15,4,0.9734133644188695,
688,5000,15,100,0.02,15,4,0.973690584444941,
689,5000,15,100,0.02,15,4,0.9451602992931353,
690,5000,15,100,0.05,5,4,0.9000071557244115,
691,5000,15,100,0.05,5,4,0.9201771281113909,
692,5000,15,100,0.05,5,4,0.8372697368421053,
693,5000,15,100,0.05,5,4,0.9116435313077393,
694,5000,15,100,0.05,5,4,0.9329127755565498,
695,5000,15,100,0.05,10,4,0.9812595749811395,
696,5000,15,100,0.05,10,4,1.0,
697,5000,15,100,0.05,10,4,0.9909292866922602,
698,5000,15,100,0.05,10,4,0.9662892622352082,
699,5000,15,100,0.05,10,4,0.9604386978648157,
700,5000,15,100,0.05,15,4,0.9898813704425126,
701,5000,15,100,0.05,15,4,0.9594159748900667,
702,5000,15,100,0.05,15,4,0.9909227344658105,
703,5000,15,100,0.05,15,4,0.9913732401789441,
704,5000,15,100,0.05,15,4,0.9478666086701844,
705,5000,15,100,0.1,5,4,0.908123380056852,
706,5000,15,100,0.1,5,4,0.9257842799722915,
707,5000,15,100,0.1,5,4,0.8292486149584487,
708,5000,15,100,0.1,5,4,0.9654568078942752,
709,5000,15,100,0.1,5,4,0.9495580221782136,
710,5000,15,100,0.1,10,4,0.9898513390667094,
711,5000,15,100,0.1,10,4,0.9824437326869806,
712,5000,15,100,0.1,10,4,0.9818032027705442,
713,5000,15,100,0.1,10,4,0.9905149744338934,
714,5000,15,100,0.1,10,4,0.950257064487159,
715,5000,15,100,0.1,15,4,0.97204826949003,
716,5000,15,100,0.1,15,4,0.9488280075970007,
717,5000,15,100,0.1,15,4,1.0,
718,5000,15,100,0.1,15,4,0.9896735614219772,
719,5000,15,100,0.1,15,4,0.9596947623701325,
720,5000,15,500,0.02,5,4,0.9024484457888221,
721,5000,15,500,0.02,5,4,0.9050823744191703,
722,5000,15,500,0.02,5,4,0.7507806957324752,
723,5000,15,500,0.02,5,4,0.9014244401195143,
724,5000,15,500,0.02,5,4,0.9144791111111111,
725,5000,15,500,0.02,10,4,0.9827889718733673,
726,5000,15,500,0.02,10,4,0.9906443454289297,
727,5000,15,500,0.02,10,4,0.9564800066114783,
728,5000,15,500,0.02,10,4,0.9832517327911778,
729,5000,15,500,0.02,10,4,0.9369587733914959,
730,5000,15,500,0.02,15,4,0.9817203164155979,
731,5000,15,500,0.02,15,4,0.963095005986858,
732,5000,15,500,0.02,15,4,0.9821968284860613,
733,5000,15,500,0.02,15,4,0.9728611050012966,
734,5000,15,500,0.02,15,4,0.9401633727107065,
735,5000,15,500,0.05,5,4,0.8830814848058383,
736,5000,15,500,0.05,5,4,0.8809547116204584,
737,5000,15,500,0.05,5,4,0.8227157162844829,
738,5000,15,500,0.05,5,4,0.847981414983142,
739,5000,15,500,0.05,5,4,0.9442902044444444,
740,5000,15,500,0.05,10,4,0.9911659083057766,
741,5000,15,500,0.05,10,4,1.0,
742,5000,15,500,0.05,10,4,0.9816444958578244,
743,5000,15,500,0.05,10,4,0.9832517327911778,
744,5000,15,500,0.05,10,4,0.991647623893095,
745,5000,15,500,0.05,15,4,0.9907016638414602,
746,5000,15,500,0.05,15,4,0.9528773391702022,
747,5000,15,500,0.05,15,4,0.9910927606151148,
748,5000,15,500,0.05,15,4,0.9824578173952159,
749,5000,15,500,0.05,15,4,0.974422179850699,
750,5000,15,500,0.1,5,4,0.9033787065696315,
751,5000,15,500,0.1,5,4,0.9064234607084612,
752,5000,15,500,0.1,5,4,0.8941925332050592,
753,5000,15,500,0.1,5,4,0.9545152956333434,
754,5000,15,500,0.1,5,4,0.9521056355555556,
755,5000,15,500,0.1,10,4,0.9816949588494145,
756,5000,15,500,0.1,10,4,0.9914319878055495,
757,5000,15,500,0.1,10,4,0.9906276481472599,
758,5000,15,500,0.1,10,4,0.9734419815588927,
759,5000,15,500,0.1,10,4,0.9638963827500983,
760,5000,15,500,0.1,15,4,0.9907016638414602,
761,5000,15,500,0.1,15,4,0.9912830987564653,
762,5000,15,500,0.1,15,4,1.0,
763,5000,15,500,0.1,15,4,1.0,
764,5000,15,500,0.1,15,4,0.9638222319160762,
765,5000,15,1000,0.02,5,4,0.8741503929681952,
766,5000,15,1000,0.02,5,4,0.8773659667349323,
767,5000,15,1000,0.02,5,4,0.7940854989590963,
768,5000,15,1000,0.02,5,4,0.8857252424596572,
769,5000,15,1000,0.02,5,4,0.8752937244444444,
770,5000,15,1000,0.02,10,4,0.9913618978586327,
771,5000,15,1000,0.02,10,4,0.9648040475947752,
772,5000,15,1000,0.02,10,4,0.9917100117791546,
773,5000,15,1000,0.02,10,4,0.955757981738176,
774,5000,15,1000,0.02,10,4,0.9640637404981022,
775,5000,15,1000,0.02,15,4,0.982936924742707,
776,5000,15,1000,0.02,15,4,0.9461771031643942,
777,5000,15,1000,0.02,15,4,0.9813090968234647,
778,5000,15,1000,0.02,15,4,0.9821670977903519,
779,5000,15,1000,0.02,15,4,0.9661373826458638,
780,5000,15,1000,0.05,5,4,0.8824124581929185,
781,5000,15,1000,0.05,5,4,0.8698328118306009,
782,5000,15,1000,0.05,5,4,0.8136323745460126,
783,5000,15,1000,0.05,5,4,0.9022264469369996,
784,5000,15,1000,0.05,5,4,0.8983759822222223,
785,5000,15,1000,0.05,10,4,0.9725732816283438,
786,5000,15,1000,0.05,10,4,0.9913150431830877,
787,5000,15,1000,0.05,10,4,0.9818109068944472,
788,5000,15,1000,0.05,10,4,0.973366216727851,
789,5000,15,1000,0.05,10,4,0.9728426908651908,
790,5000,15,1000,0.05,15,4,0.9831341199595429,
791,5000,15,1000,0.05,15,4,0.9547063679377188,
792,5000,15,1000,0.05,15,4,0.9911659593101048,
793,5000,15,1000,0.05,15,4,1.0,
794,5000,15,1000,0.05,15,4,0.9556697897263163,
795,5000,15,1000,0.1,5,4,0.9014655353217116,
796,5000,15,1000,0.1,5,4,0.9312895886977373,
797,5000,15,1000,0.1,5,4,0.8306625664272168,
798,5000,15,1000,0.1,5,4,0.911117257966987,
799,5000,15,1000,0.1,5,4,0.9163830577777777,
800,5000,15,1000,0.1,10,4,1.0,
801,5000,15,1000,0.1,10,4,0.9914177948639746,
802,5000,15,1000,0.1,10,4,0.9729778838766786,
803,5000,15,1000,0.1,10,4,0.9911190149774748,
804,5000,15,1000,0.1,10,4,0.9814935858307519,
805,5000,15,1000,0.1,15,4,0.9750278747838554,
806,5000,15,1000,0.1,15,4,0.9729381818995313,
807,5000,15,1000,0.1,15,4,1.0,
808,5000,15,1000,0.1,15,4,0.9730911652258822,
809,5000,15,1000,0.1,15,4,0.9657973231198324,
810,10000,5,100,0.02,5,4,1.0,
811,10000,5,100,0.02,5,4,0.7419148068294389,
812,10000,5,100,0.02,5,4,1.0,
813,10000,5,100,0.02,5,4,1.0,
814,10000,5,100,0.02,5,4,1.0,
815,10000,5,100,0.02,10,4,1.0,
816,10000,5,100,0.02,10,4,1.0,
817,10000,5,100,0.02,10,4,1.0,
818,10000,5,100,0.02,10,4,1.0,
819,10000,5,100,0.02,10,4,1.0,
820,10000,5,100,0.02,15,4,1.0,
821,10000,5,100,0.02,15,4,1.0,
822,10000,5,100,0.02,15,4,1.0,
823,10000,5,100,0.02,15,4,0.9134950923753837,
824,10000,5,100,0.02,15,4,1.0,
825,10000,5,100,0.05,5,4,1.0,
826,10000,5,100,0.05,5,4,0.7419148068294389,
827,10000,5,100,0.05,5,4,1.0,
828,10000,5,100,0.05,5,4,1.0,
829,10000,5,100,0.05,5,4,1.0,
830,10000,5,100,0.05,10,4,1.0,
831,10000,5,100,0.05,10,4,1.0,
832,10000,5,100,0.05,10,4,1.0,
833,10000,5,100,0.05,10,4,1.0,
834,10000,5,100,0.05,10,4,1.0,
835,10000,5,100,0.05,15,4,1.0,
836,10000,5,100,0.05,15,4,1.0,
837,10000,5,100,0.05,15,4,1.0,
838,10000,5,100,0.05,15,4,0.9134950923753837,
839,10000,5,100,0.05,15,4,1.0,
840,10000,5,100,0.1,5,4,1.0,
841,10000,5,100,0.1,5,4,0.7419148068294389,
842,10000,5,100,0.1,5,4,1.0,
843,10000,5,100,0.1,5,4,1.0,
844,10000,5,100,0.1,5,4,1.0,
845,10000,5,100,0.1,10,4,1.0,
846,10000,5,100,0.1,10,4,1.0,
847,10000,5,100,0.1,10,4,1.0,
848,10000,5,100,0.1,10,4,1.0,
849,10000,5,100,0.1,10,4,1.0,
850,10000,5,100,0.1,15,4,1.0,
851,10000,5,100,0.1,15,4,1.0,
852,10000,5,100,0.1,15,4,1.0,
853,10000,5,100,0.1,15,4,0.9134950923753837,
854,10000,5,100,0.1,15,4,1.0,
855,10000,5,500,0.02,5,4,1.0,
856,10000,5,500,0.02,5,4,0.7522509487938542,
857,10000,5,500,0.02,5,4,1.0,
858,10000,5,500,0.02,5,4,1.0,
859,10000,5,500,0.02,5,4,1.0,
860,10000,5,500,0.02,10,4,1.0,
861,10000,5,500,0.02,10,4,1.0,
862,10000,5,500,0.02,10,4,1.0,
863,10000,5,500,0.02,10,4,1.0,
864,10000,5,500,0.02,10,4,1.0,
865,10000,5,500,0.02,15,4,1.0,
866,10000,5,500,0.02,15,4,1.0,
867,10000,5,500,0.02,15,4,1.0,
868,10000,5,500,0.02,15,4,0.9170658631472821,
869,10000,5,500,0.02,15,4,1.0,
870,10000,5,500,0.05,5,4,1.0,
871,10000,5,500,0.05,5,4,0.7522509487938542,
872,10000,5,500,0.05,5,4,1.0,
873,10000,5,500,0.05,5,4,0.9220121465775202,
874,10000,5,500,0.05,5,4,1.0,
875,10000,5,500,0.05,10,4,1.0,
876,10000,5,500,0.05,10,4,1.0,
877,10000,5,500,0.05,10,4,1.0,
878,10000,5,500,0.05,10,4,1.0,
879,10000,5,500,0.05,10,4,1.0,
880,10000,5,500,0.05,15,4,1.0,
881,10000,5,500,0.05,15,4,1.0,
882,10000,5,500,0.05,15,4,1.0,
883,10000,5,500,0.05,15,4,0.9170658631472821,
884,10000,5,500,0.05,15,4,1.0,
885,10000,5,500,0.1,5,4,1.0,
886,10000,5,500,0.1,5,4,0.7522509487938542,
887,10000,5,500,0.1,5,4,1.0,
888,10000,5,500,0.1,5,4,1.0,
889,10000,5,500,0.1,5,4,1.0,
890,10000,5,500,0.1,10,4,1.0,
891,10000,5,500,0.1,10,4,1.0,
892,10000,5,500,0.1,10,4,1.0,
893,10000,5,500,0.1,10,4,1.0,
894,10000,5,500,0.1,10,4,1.0,
895,10000,5,500,0.1,15,4,1.0,
896,10000,5,500,0.1,15,4,1.0,
897,10000,5,500,0.1,15,4,1.0,
898,10000,5,500,0.1,15,4,0.9170658631472821,
899,10000,5,500,0.1,15,4,1.0,
900,10000,5,1000,0.02,5,4,1.0,
901,10000,5,1000,0.02,5,4,0.7545419940001031,
902,10000,5,1000,0.02,5,4,1.0,
903,10000,5,1000,0.02,5,4,1.0,
904,10000,5,1000,0.02,5,4,1.0,
905,10000,5,1000,0.02,10,4,1.0,
906,10000,5,1000,0.02,10,4,1.0,
907,10000,5,1000,0.02,10,4,1.0,
908,10000,5,1000,0.02,10,4,1.0,
909,10000,5,1000,0.02,10,4,1.0,
910,10000,5,1000,0.02,15,4,1.0,
911,10000,5,1000,0.02,15,4,1.0,
912,10000,5,1000,0.02,15,4,1.0,
913,10000,5,1000,0.02,15,4,0.9178917682045128,
914,10000,5,1000,0.02,15,4,1.0,
915,10000,5,1000,0.05,5,4,1.0,
916,10000,5,1000,0.05,5,4,0.7545419940001031,
917,10000,5,1000,0.05,5,4,1.0,
918,10000,5,1000,0.05,5,4,1.0,
919,10000,5,1000,0.05,5,4,1.0,
920,10000,5,1000,0.05,10,4,1.0,
921,10000,5,1000,0.05,10,4,1.0,
922,10000,5,1000,0.05,10,4,1.0,
923,10000,5,1000,0.05,10,4,1.0,
924,10000,5,1000,0.05,10,4,1.0,
925,10000,5,1000,0.05,15,4,1.0,
926,10000,5,1000,0.05,15,4,1.0,
927,10000,5,1000,0.05,15,4,1.0,
928,10000,5,1000,0.05,15,4,0.9178917682045128,
929,10000,5,1000,0.05,15,4,1.0,
930,10000,5,1000,0.1,5,4,1.0,
931,10000,5,1000,0.1,5,4,0.7545419940001031,
932,10000,5,1000,0.1,5,4,1.0,
933,10000,5,1000,0.1,5,4,1.0,
934,10000,5,1000,0.1,5,4,1.0,
935,10000,5,1000,0.1,10,4,1.0,
936,10000,5,1000,0.1,10,4,1.0,
937,10000,5,1000,0.1,10,4,1.0,
938,10000,5,1000,0.1,10,4,1.0,
939,10000,5,1000,0.1,10,4,1.0,
940,10000,5,1000,0.1,15,4,1.0,
941,10000,5,1000,0.1,15,4,1.0,
942,10000,5,1000,0.1,15,4,1.0,
943,10000,5,1000,0.1,15,4,0.9178917682045128,
944,10000,5,1000,0.1,15,4,1.0,
945,10000,10,100,0.02,5,4,0.9755166828572579,
946,10000,10,100,0.02,5,4,0.9344672228329992,
947,10000,10,100,0.02,5,4,0.9167197534477712,
948,10000,10,100,0.02,5,4,0.95774860419496,
949,10000,10,100,0.02,5,4,0.9460068826391361,
950,10000,10,100,0.02,10,4,1.0,
951,10000,10,100,0.02,10,4,1.0,
952,10000,10,100,0.02,10,4,0.9803807253098505,
953,10000,10,100,0.02,10,4,0.9371190476414468,
954,10000,10,100,0.02,10,4,1.0,
955,10000,10,100,0.02,15,4,0.9817656944781408,
956,10000,10,100,0.02,15,4,1.0,
957,10000,10,100,0.02,15,4,1.0,
958,10000,10,100,0.02,15,4,0.981445231153686,
959,10000,10,100,0.02,15,4,0.9782445107770433,
960,10000,10,100,0.05,5,4,1.0,
961,10000,10,100,0.05,5,4,1.0,
962,10000,10,100,0.05,5,4,0.8278589383791601,
963,10000,10,100,0.05,5,4,0.9370170884107377,
964,10000,10,100,0.05,5,4,1.0,
965,10000,10,100,0.05,10,4,1.0,
966,10000,10,100,0.05,10,4,0.978888,
967,10000,10,100,0.05,10,4,0.9611346538540002,
968,10000,10,100,0.05,10,4,0.9371190476414468,
969,10000,10,100,0.05,10,4,0.9349577024671634,
970,10000,10,100,0.05,15,4,1.0,
971,10000,10,100,0.05,15,4,1.0,
972,10000,10,100,0.05,15,4,1.0,
973,10000,10,100,0.05,15,4,1.0,
974,10000,10,100,0.05,15,4,0.9782445107770433,
975,10000,10,100,0.1,5,4,0.9803571621511451,
976,10000,10,100,0.1,5,4,0.9799521438272004,
977,10000,10,100,0.1,5,4,0.8631200392555225,
978,10000,10,100,0.1,5,4,0.95774860419496,
979,10000,10,100,0.1,5,4,1.0,
980,10000,10,100,0.1,10,4,1.0,
981,10000,10,100,0.1,10,4,1.0,
982,10000,10,100,0.1,10,4,1.0,
983,10000,10,100,0.1,10,4,0.9371190476414468,
984,10000,10,100,0.1,10,4,0.9349577024671634,
985,10000,10,100,0.1,15,4,1.0,
986,10000,10,100,0.1,15,4,1.0,
987,10000,10,100,0.1,15,4,1.0,
988,10000,10,100,0.1,15,4,1.0,
989,10000,10,100,0.1,15,4,0.9799519238958678,
990,10000,10,500,0.02,5,4,1.0,
991,10000,10,500,0.02,5,4,1.0,
992,10000,10,500,0.02,5,4,0.8810907928869754,
993,10000,10,500,0.02,5,4,0.9387655342969705,
994,10000,10,500,0.02,5,4,0.9607056544038123,
995,10000,10,500,0.02,10,4,1.0,
996,10000,10,500,0.02,10,4,1.0,
997,10000,10,500,0.02,10,4,0.9801036155202821,
998,10000,10,500,0.02,10,4,0.9801706289462321,
999,10000,10,500,0.02,10,4,0.9792075198066693,
1000,10000,10,500,0.02,15,4,0.9808479351868538,
1001,10000,10,500,0.02,15,4,1.0,
1002,10000,10,500,0.02,15,4,1.0,
1003,10000,10,500,0.02,15,4,1.0,
1004,10000,10,500,0.02,15,4,0.9797887162949693,
1005,10000,10,500,0.05,5,4,0.979671277328225,
1006,10000,10,500,0.05,5,4,0.9582526142772125,
1007,10000,10,500,0.05,5,4,0.8812440566967211,
1008,10000,10,500,0.05,5,4,0.9603143654343649,
1009,10000,10,500,0.05,5,4,0.9229701490298398,
1010,10000,10,500,0.05,10,4,1.0,
1011,10000,10,500,0.05,10,4,1.0,
1012,10000,10,500,0.05,10,4,0.9607520786092215,
1013,10000,10,500,0.05,10,4,0.9786793957572292,
1014,10000,10,500,0.05,10,4,1.0,
1015,10000,10,500,0.05,15,4,1.0,
1016,10000,10,500,0.05,15,4,1.0,
1017,10000,10,500,0.05,15,4,1.0,
1018,10000,10,500,0.05,15,4,1.0,
1019,10000,10,500,0.05,15,4,0.9790873957948221,
1020,10000,10,500,0.1,5,4,0.979911853927891,
1021,10000,10,500,0.1,5,4,1.0,
